Returned ,Delivery days,Row ID,Order ID,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Product ID,Category,Sub-Category,Sales,Quantity,Profit,Region,Ship Date,Discount,order date,Product Name,Return Reason,Notes,Reason,Approver
no,5,9283,CA-2017-160486,Standard Class,EH-14185,Evan Henry,Consumer,United States,West Palm Beach,Florida,33407,OFF-PA-10002421,Office Supplies,Paper,72.224,4,25.2784,South,04-01-2018 00:00:00,0.2,30-12-2017 00:00:00,Embossed Ink Jet Note Cards,,,,
no,3,9456,CA-2017-140977,Second Class,JL-15175,James Lanier,Home Office,United States,Chattanooga,Tennessee,37421,TEC-MA-10003493,Technology,Machines,91.475,1,-1.8295,South,19-06-2017 00:00:00,0.5,16-06-2017 00:00:00,Penpower WorldCard Pro Card Scanner,,,,
no,6,9490,US-2017-102232,Standard Class,MF-17665,Maureen Fritzler,Corporate,United States,Huntsville,Alabama,35810,OFF-AR-10000538,Office Supplies,Art,197.05,7,59.115,South,11-08-2017 00:00:00,0,05-08-2017 00:00:00,"Boston Model 1800 Electric Pencil Sharpener, Gray",,,,
no,2,9586,CA-2017-160598,First Class,SV-20815,Stuart Van,Corporate,United States,Miami,Florida,33142,OFF-PA-10002319,Office Supplies,Paper,31.008,1,11.2404,South,28-08-2017 00:00:00,0.2,26-08-2017 00:00:00,Xerox 1944,,,,
no,5,9602,CA-2017-117604,Standard Class,JP-15520,Jeremy Pistek,Consumer,United States,Jonesboro,Arkansas,72401,OFF-PA-10001357,Office Supplies,Paper,239.5,5,114.96,South,09-09-2017 00:00:00,0,04-09-2017 00:00:00,Xerox 1886,,,,
no,6,9770,CA-2017-123533,Standard Class,SC-20050,Sample Company A,Home Office,United States,Hialeah,Florida,33012,FUR-BO-10001619,Furniture,Bookcases,339.92,5,8.498,South,30-11-2017 00:00:00,0.2,24-11-2017 00:00:00,O'Sullivan Cherrywood Estates Traditional Bookcase,,,,
no,6,9771,CA-2017-123533,Standard Class,SC-20050,Sample Company A,Home Office,United States,Hialeah,Florida,33012,OFF-PA-10001609,Office Supplies,Paper,10.528,4,3.4216,South,30-11-2017 00:00:00,0.2,24-11-2017 00:00:00,Tops Wirebound Message Log Books,,,,
no,6,9772,CA-2017-123533,Standard Class,SC-20050,Sample Company A,Home Office,United States,Hialeah,Florida,33012,OFF-AP-10002765,Office Supplies,Appliances,42.384,2,4.2384,South,30-11-2017 00:00:00,0.2,24-11-2017 00:00:00,Fellowes Advanced Computer Series Surge Protectors,,,,
no,7,9774,CA-2017-160234,Standard Class,PF-19225,Phillip Flathmann,Consumer,United States,Atlanta,Georgia,30318,TEC-PH-10004434,Technology,Phones,135.95,1,39.4255,South,03-07-2017 00:00:00,0,26-06-2017 00:00:00,Cisco IP Phone 7961G VoIP phone - Dark gray,,,,
no,5,9806,CA-2017-136322,Standard Class,AP-10720,Anne Pryor,Home Office,United States,Fort Lauderdale,Florida,33311,FUR-FU-10002878,Furniture,Furnishings,45.568,2,9.6832,South,26-10-2017 00:00:00,0.2,21-10-2017 00:00:00,"Seth Thomas 14"" Day/Date Wall Clock",,,,
no,5,9807,CA-2017-136322,Standard Class,AP-10720,Anne Pryor,Home Office,United States,Fort Lauderdale,Florida,33311,OFF-BI-10004817,Office Supplies,Binders,28.752,8,-21.0848,South,26-10-2017 00:00:00,0.7,21-10-2017 00:00:00,GBC Personal VeloBind Strips,,,,
no,5,13,CA-2018-114412,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Concord,North Carolina,28027,OFF-PA-10002365,Office Supplies,Paper,15.552,3,5.4432,South,20-04-2018 00:00:00,0.2,15-04-2018 00:00:00,Xerox 1967,,,,
no,4,44,CA-2018-139619,Standard Class,ES-14080,Erin Smith,Corporate,United States,Melbourne,Florida,32935,OFF-ST-10003282,Office Supplies,Storage,95.616,2,9.5616,South,23-09-2018 00:00:00,0.2,19-09-2018 00:00:00,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",,,,
no,2,86,CA-2018-140088,Second Class,PO-18865,Patrick O'Donnell,Consumer,United States,Columbia,South Carolina,29203,FUR-CH-10000863,Furniture,Chairs,301.96,2,33.2156,South,30-05-2018 00:00:00,0,28-05-2018 00:00:00,Novimex Swivel Fabric Task Chair,,,,
no,5,107,CA-2018-119004,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,TEC-AC-10003499,Technology,Accessories,74.112,8,17.6016,South,28-11-2018 00:00:00,0.2,23-11-2018 00:00:00,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,,,,
no,5,108,CA-2018-119004,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,TEC-PH-10002844,Technology,Phones,27.992,1,2.0994,South,28-11-2018 00:00:00,0.2,23-11-2018 00:00:00,Speck Products Candyshell Flip Case,,,,
no,5,109,CA-2018-119004,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,OFF-AR-10000390,Office Supplies,Art,3.304,1,1.0738,South,28-11-2018 00:00:00,0.2,23-11-2018 00:00:00,Newell Chalk Holder,,,,
no,4,205,CA-2018-126382,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Franklin,Tennessee,37064,FUR-FU-10002960,Furniture,Furnishings,35.168,7,9.6712,South,07-06-2018 00:00:00,0.2,03-06-2018 00:00:00,"Eldon 200 Class Desk Accessories, Burgundy",,,,
no,5,232,US-2018-100930,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,33614,FUR-TA-10001705,Furniture,Tables,233.86,2,-102.048,South,12-04-2018 00:00:00,0.45,07-04-2018 00:00:00,Bush Advantage Collection Round Conference Table,,,,
no,5,233,US-2018-100930,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,33614,FUR-TA-10003473,Furniture,Tables,620.6145,3,-248.2458,South,12-04-2018 00:00:00,0.45,07-04-2018 00:00:00,Bretford Rectangular Conference Table Tops,,,,
no,5,234,US-2018-100930,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,33614,OFF-BI-10001679,Office Supplies,Binders,5.328,2,-3.552,South,12-04-2018 00:00:00,0.7,07-04-2018 00:00:00,GBC Instant Index System for Binding Systems,,,,
no,5,235,US-2018-100930,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,33614,FUR-FU-10004017,Furniture,Furnishings,258.072,3,0,South,12-04-2018 00:00:00,0.2,07-04-2018 00:00:00,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",,,,
no,5,236,US-2018-100930,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,33614,TEC-AC-10003832,Technology,Accessories,617.976,3,-7.7247,South,12-04-2018 00:00:00,0.2,07-04-2018 00:00:00,Logitech P710e Mobile Speakerphone,,,,
no,4,267,CA-2018-136826,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Chapel Hill,North Carolina,27514,OFF-AR-10003602,Office Supplies,Art,14.016,3,4.7304,South,20-06-2018 00:00:00,0.2,16-06-2018 00:00:00,"Quartet Omega Colored Chalk, 12/Pack",,,,
no,2,309,CA-2018-126774,First Class,SH-20395,Shahid Hopkins,Consumer,United States,Arlington,Virginia,22204,OFF-AR-10002804,Office Supplies,Art,4.89,1,2.0049,South,17-04-2018 00:00:00,0,15-04-2018 00:00:00,Faber Castell Col-Erase Pencils,,,,
no,2,326,CA-2018-153339,Second Class,DJ-13510,Don Jones,Corporate,United States,Murfreesboro,Tennessee,37130,FUR-FU-10001967,Furniture,Furnishings,15.992,1,0.9995,South,05-11-2018 00:00:00,0.2,03-11-2018 00:00:00,Telescoping Adjustable Floor Lamp,,,,
no,3,360,CA-2018-155698,First Class,VB-21745,Victoria Brennan,Corporate,United States,Columbus,Georgia,31907,OFF-AP-10001124,Office Supplies,Appliances,647.84,8,168.4384,South,11-03-2018 00:00:00,0,08-03-2018 00:00:00,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,,,,
no,3,361,CA-2018-155698,First Class,VB-21745,Victoria Brennan,Corporate,United States,Columbus,Georgia,31907,OFF-LA-10001158,Office Supplies,Labels,20.7,2,9.936,South,11-03-2018 00:00:00,0,08-03-2018 00:00:00,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",,,,
no,4,419,CA-2018-154816,Standard Class,VB-21745,Victoria Brennan,Corporate,United States,Richmond,Kentucky,40475,OFF-PA-10003845,Office Supplies,Paper,5.78,1,2.8322,South,10-11-2018 00:00:00,0,06-11-2018 00:00:00,Xerox 1987,,,,
no,2,425,CA-2018-155705,Second Class,NF-18385,Natalie Fritzler,Consumer,United States,Jackson,Mississippi,39212,FUR-CH-10000015,Furniture,Chairs,866.4,4,225.264,South,23-08-2018 00:00:00,0,21-08-2018 00:00:00,Hon Multipurpose Stacking Arm Chairs,,,,
no,5,527,CA-2018-113558,Standard Class,PH-18790,Patricia Hirasaki,Home Office,United States,Lakeland,Florida,33801,FUR-CH-10003379,Furniture,Chairs,683.952,3,42.747,South,26-10-2018 00:00:00,0.2,21-10-2018 00:00:00,Global Commerce Series High-Back Swivel/Tilt Chairs,,,,
no,5,528,CA-2018-113558,Standard Class,PH-18790,Patricia Hirasaki,Home Office,United States,Lakeland,Florida,33801,FUR-FU-10001756,Furniture,Furnishings,45.696,3,5.1408,South,26-10-2018 00:00:00,0.2,21-10-2018 00:00:00,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",,,,
no,1,553,CA-2018-112774,First Class,RC-19960,Ryan Crowe,Consumer,United States,Jacksonville,Florida,32216,FUR-FU-10003039,Furniture,Furnishings,34.504,1,6.0382,South,12-09-2018 00:00:00,0.2,11-09-2018 00:00:00,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",,,,
no,2,634,CA-2018-144694,Second Class,BD-11605,Brian Dahlen,Consumer,United States,Miami,Florida,33180,TEC-AC-10002857,Technology,Accessories,17.88,3,2.4585,South,26-09-2018 00:00:00,0.2,24-09-2018 00:00:00,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",,,,
no,2,635,CA-2018-144694,Second Class,BD-11605,Brian Dahlen,Consumer,United States,Miami,Florida,33180,OFF-LA-10003930,Office Supplies,Labels,235.944,3,85.5297,South,26-09-2018 00:00:00,0.2,24-09-2018 00:00:00,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",,,,
no,0,684,US-2018-168116,Same Day,GT-14635,Grant Thornton,Corporate,United States,Burlington,North Carolina,27217,TEC-MA-10004125,Technology,Machines,7999.98,4,-3839.9904,South,04-11-2018 00:00:00,0.5,04-11-2018 00:00:00,Cubify CubeX 3D Printer Triple Head Print,,,,
no,0,685,US-2018-168116,Same Day,GT-14635,Grant Thornton,Corporate,United States,Burlington,North Carolina,27217,OFF-AP-10002457,Office Supplies,Appliances,167.44,2,14.651,South,04-11-2018 00:00:00,0.2,04-11-2018 00:00:00,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",,,,
no,4,712,CA-2018-146136,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Palm Coast,Florida,32137,OFF-EN-10001219,Office Supplies,Envelopes,24.448,4,8.8624,South,07-09-2018 00:00:00,0.2,03-09-2018 00:00:00,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",,,,
no,4,762,CA-2018-126046,Standard Class,JC-16105,Julie Creighton,Corporate,United States,Atlanta,Georgia,30318,OFF-LA-10004484,Office Supplies,Labels,12.39,3,5.6994,South,07-11-2018 00:00:00,0,03-11-2018 00:00:00,Avery 476,,,,
no,5,830,CA-2018-129462,Second Class,JE-15745,Joel Eaton,Consumer,United States,Florence,Kentucky,41042,FUR-CH-10000665,Furniture,Chairs,301.96,2,90.588,South,21-06-2018 00:00:00,0,16-06-2018 00:00:00,"Global Airflow Leather Mesh Back Chair, Black",,,,
no,5,831,CA-2018-129462,Second Class,JE-15745,Joel Eaton,Consumer,United States,Florence,Kentucky,41042,OFF-AP-10003884,Office Supplies,Appliances,180.66,3,50.5848,South,21-06-2018 00:00:00,0,16-06-2018 00:00:00,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",,,,
no,5,832,CA-2018-129462,Second Class,JE-15745,Joel Eaton,Consumer,United States,Florence,Kentucky,41042,TEC-PH-10001557,Technology,Phones,191.98,2,51.8346,South,21-06-2018 00:00:00,0,16-06-2018 00:00:00,Pyle PMP37LED,,,,
no,5,833,CA-2018-129462,Second Class,JE-15745,Joel Eaton,Consumer,United States,Florence,Kentucky,41042,TEC-PH-10002085,Technology,Phones,65.99,1,17.1574,South,21-06-2018 00:00:00,0,16-06-2018 00:00:00,Clarity 53712,,,,
no,7,838,US-2018-156083,Standard Class,JL-15175,James Lanier,Home Office,United States,Columbia,Tennessee,38401,OFF-PA-10001560,Office Supplies,Paper,9.664,2,3.2616,South,11-11-2018 00:00:00,0.2,04-11-2018 00:00:00,"Adams Telephone Message Books, 5 1/4"" x 11""",,,,
no,4,875,CA-2018-114636,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Charlotte,North Carolina,28205,OFF-PA-10001790,Office Supplies,Paper,192.16,5,67.256,South,29-08-2018 00:00:00,0.2,25-08-2018 00:00:00,Xerox 1910,,,,
no,4,956,CA-2018-119305,Standard Class,SW-20275,Scott Williamson,Consumer,United States,Jackson,Mississippi,39212,OFF-ST-10000604,Office Supplies,Storage,173.8,5,43.45,South,04-12-2018 00:00:00,0,30-11-2018 00:00:00,Home/Office Personal File Carts,,,,
no,1,1039,CA-2018-121818,First Class,JH-15430,Jennifer Halladay,Consumer,United States,Burlington,North Carolina,27217,OFF-AR-10000203,Office Supplies,Art,23.968,7,2.6964,South,21-11-2018 00:00:00,0.2,20-11-2018 00:00:00,Newell 336,,,,
no,1,1040,CA-2018-121818,First Class,JH-15430,Jennifer Halladay,Consumer,United States,Burlington,North Carolina,27217,OFF-AR-10004790,Office Supplies,Art,28.728,3,1.7955,South,21-11-2018 00:00:00,0.2,20-11-2018 00:00:00,Staples in misc. colors,,,,
no,6,1090,CA-2018-158407,Standard Class,LW-16990,Lindsay Williams,Corporate,United States,Monroe,North Carolina,28110,FUR-FU-10001967,Furniture,Furnishings,31.984,2,1.999,South,10-06-2018 00:00:00,0.2,04-06-2018 00:00:00,Telescoping Adjustable Floor Lamp,,,,
no,6,1091,CA-2018-158407,Standard Class,LW-16990,Lindsay Williams,Corporate,United States,Monroe,North Carolina,28110,TEC-PH-10001819,Technology,Phones,71.984,2,25.1944,South,10-06-2018 00:00:00,0.2,04-06-2018 00:00:00,Innergie mMini Combo Duo USB Travel Charging Kit,,,,
no,5,1096,CA-2018-160423,Standard Class,PS-19045,Penelope Sewall,Home Office,United States,Charlotte,North Carolina,28205,OFF-ST-10004340,Office Supplies,Storage,348.208,7,30.4682,South,26-01-2018 00:00:00,0.2,21-01-2018 00:00:00,"Fellowes Mobile File Cart, Black",,,,
no,5,1097,CA-2018-160423,Standard Class,PS-19045,Penelope Sewall,Home Office,United States,Charlotte,North Carolina,28205,OFF-BI-10004001,Office Supplies,Binders,35.784,7,-28.6272,South,26-01-2018 00:00:00,0.7,21-01-2018 00:00:00,GBC Recycled VeloBinder Covers,,,,
no,1,1183,CA-2018-138779,First Class,RB-19570,Rob Beeghly,Consumer,United States,Jacksonville,North Carolina,28540,OFF-EN-10002504,Office Supplies,Envelopes,21.744,1,7.3386,South,15-01-2018 00:00:00,0.2,14-01-2018 00:00:00,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",,,,
no,1,1184,CA-2018-138779,First Class,RB-19570,Rob Beeghly,Consumer,United States,Jacksonville,North Carolina,28540,TEC-PH-10003655,Technology,Phones,7.92,5,0.693,South,15-01-2018 00:00:00,0.2,14-01-2018 00:00:00,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,,,,
no,3,1206,CA-2018-133235,First Class,LH-16750,Larry Hughes,Consumer,United States,Charlotte,North Carolina,28205,TEC-PH-10002660,Technology,Phones,271.96,5,16.9975,South,04-08-2018 00:00:00,0.2,01-08-2018 00:00:00,Nortel Networks T7316 E Nt8 B27,,,,
no,7,1245,CA-2018-133641,Standard Class,EJ-14155,Eva Jacobs,Consumer,United States,Gulfport,Mississippi,39503,OFF-EN-10004955,Office Supplies,Envelopes,48.69,9,23.8581,South,21-05-2018 00:00:00,0,14-05-2018 00:00:00,Fashion Color Clasp Envelopes,,,,
no,4,1261,CA-2018-117079,Standard Class,JR-15700,Jocasta Rupert,Consumer,United States,Jacksonville,Florida,32216,TEC-PH-10004586,Technology,Phones,863.88,3,107.985,South,27-10-2018 00:00:00,0.2,23-10-2018 00:00:00,Wilson SignalBoost 841262 DB PRO Amplifier Kit,,,,
no,4,1270,CA-2018-100426,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Florence,Alabama,35630,OFF-PA-10002870,Office Supplies,Paper,12.48,2,5.616,South,08-06-2018 00:00:00,0,04-06-2018 00:00:00,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾"" x 11""",,,,
no,2,1282,CA-2018-122154,First Class,SA-20830,Sue Ann Reed,Consumer,United States,Jacksonville,Florida,32216,OFF-LA-10000121,Office Supplies,Labels,15.12,3,4.914,South,11-04-2018 00:00:00,0.2,09-04-2018 00:00:00,Avery 48,,,,
no,2,1283,CA-2018-122154,First Class,SA-20830,Sue Ann Reed,Consumer,United States,Jacksonville,Florida,32216,OFF-BI-10002026,Office Supplies,Binders,17.43,1,-13.363,South,11-04-2018 00:00:00,0.7,09-04-2018 00:00:00,Avery Arch Ring Binders,,,,
no,2,1284,CA-2018-122154,First Class,SA-20830,Sue Ann Reed,Consumer,United States,Jacksonville,Florida,32216,OFF-PA-10000994,Office Supplies,Paper,251.64,3,88.074,South,11-04-2018 00:00:00,0.2,09-04-2018 00:00:00,Xerox 1915,,,,
no,4,1304,US-2018-126179,Standard Class,CS-12460,Chuck Sachs,Consumer,United States,Columbus,Georgia,31907,FUR-FU-10002554,Furniture,Furnishings,23.99,1,5.5177,South,07-07-2018 00:00:00,0,03-07-2018 00:00:00,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",,,,
no,4,1305,US-2018-126179,Standard Class,CS-12460,Chuck Sachs,Consumer,United States,Columbus,Georgia,31907,TEC-PH-10001557,Technology,Phones,287.97,3,77.7519,South,07-07-2018 00:00:00,0,03-07-2018 00:00:00,Pyle PMP37LED,,,,
no,5,1323,CA-2018-121804,Standard Class,LP-17095,Liz Preis,Consumer,United States,Murray,Kentucky,42071,OFF-AP-10004859,Office Supplies,Appliances,72.8,5,19.656,South,08-03-2018 00:00:00,0,03-03-2018 00:00:00,Acco 6 Outlet Guardian Premium Surge Suppressor,,,,
no,1,1324,CA-2018-162635,First Class,EB-14170,Evan Bailliet,Consumer,United States,Wilmington,North Carolina,28403,OFF-PA-10002659,Office Supplies,Paper,10.816,4,3.5152,South,10-10-2018 00:00:00,0.2,09-10-2018 00:00:00,Avoid Verbal Orders Carbonless Minifold Book,,,,
no,2,1341,CA-2018-113481,First Class,AS-10045,Aaron Smayling,Corporate,United States,Jacksonville,North Carolina,28540,TEC-MA-10002178,Technology,Machines,695.7,2,-27.828,South,04-01-2018 00:00:00,0.5,02-01-2018 00:00:00,Cisco CP-7937G Unified IP Conference Station Phone,,,,
no,2,1342,CA-2018-113481,First Class,AS-10045,Aaron Smayling,Corporate,United States,Jacksonville,North Carolina,28540,OFF-BI-10003694,Office Supplies,Binders,15.66,5,-12.528,South,04-01-2018 00:00:00,0.7,02-01-2018 00:00:00,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",,,,
no,2,1343,CA-2018-113481,First Class,AS-10045,Aaron Smayling,Corporate,United States,Jacksonville,North Carolina,28540,OFF-BI-10000474,Office Supplies,Binders,28.854,6,-21.1596,South,04-01-2018 00:00:00,0.7,02-01-2018 00:00:00,Avery Recycled Flexi-View Covers for Binding Systems,,,,
no,1,1394,CA-2018-124828,First Class,YS-21880,Yana Sorensen,Corporate,United States,Burlington,North Carolina,27217,OFF-AR-10003514,Office Supplies,Art,9.552,3,1.5522,South,04-07-2018 00:00:00,0.2,03-07-2018 00:00:00,4009 Highlighters by Sanford,,,,
no,3,1443,CA-2018-117695,First Class,PW-19030,Pauline Webber,Corporate,United States,Richmond,Kentucky,40475,OFF-PA-10002713,Office Supplies,Paper,13.76,2,6.3296,South,08-08-2018 00:00:00,0,05-08-2018 00:00:00,"Adams Phone Message Book, 200 Message Capacity, 8 1/16"" x 11""",,,,
no,7,1456,CA-2018-148474,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Columbus,Georgia,31907,OFF-BI-10000977,Office Supplies,Binders,91.2,3,41.952,South,19-06-2018 00:00:00,0,12-06-2018 00:00:00,Ibico Plastic Spiral Binding Combs,,,,
no,7,1457,CA-2018-148474,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Columbus,Georgia,31907,FUR-TA-10002530,Furniture,Tables,452.94,3,67.941,South,19-06-2018 00:00:00,0,12-06-2018 00:00:00,"Iceberg OfficeWorks 42"" Round Tables",,,,
no,3,1483,CA-2018-101210,Second Class,DW-13540,Don Weiss,Consumer,United States,Jackson,Tennessee,38301,OFF-AR-10003560,Office Supplies,Art,9.728,2,1.7024,South,28-08-2018 00:00:00,0.2,25-08-2018 00:00:00,Zebra Zazzle Fluorescent Highlighters,,,,
no,3,1484,CA-2018-101210,Second Class,DW-13540,Don Weiss,Consumer,United States,Jackson,Tennessee,38301,OFF-PA-10000130,Office Supplies,Paper,3.424,1,1.07,South,28-08-2018 00:00:00,0.2,25-08-2018 00:00:00,Xerox 199,,,,
no,5,1554,CA-2018-158386,Standard Class,BO-11425,Bobby Odegard,Consumer,United States,Richmond,Kentucky,40475,OFF-BI-10003719,Office Supplies,Binders,124.75,5,57.385,South,21-10-2018 00:00:00,0,16-10-2018 00:00:00,Large Capacity Hanging Post Binders,,,,
no,4,1570,CA-2018-165029,Standard Class,AH-10075,Adam Hart,Corporate,United States,Atlanta,Georgia,30318,OFF-AR-10003504,Office Supplies,Art,12.84,3,3.7236,South,30-11-2018 00:00:00,0,26-11-2018 00:00:00,Newell 347,,,,
no,3,1735,CA-2018-101483,Second Class,AG-10675,Anna Gayman,Consumer,United States,Jacksonville,North Carolina,28540,OFF-AP-10002082,Office Supplies,Appliances,34.848,2,6.534,South,01-08-2018 00:00:00,0.2,29-07-2018 00:00:00,Holmes HEPA Air Purifier,,,,
no,3,1736,CA-2018-101483,Second Class,AG-10675,Anna Gayman,Consumer,United States,Jacksonville,North Carolina,28540,TEC-PH-10003442,Technology,Phones,22,5,1.375,South,01-08-2018 00:00:00,0.2,29-07-2018 00:00:00,Samsung Replacement EH64AVFWE Premium Headset,,,,
no,3,1737,CA-2018-101483,Second Class,AG-10675,Anna Gayman,Consumer,United States,Jacksonville,North Carolina,28540,OFF-AR-10002833,Office Supplies,Art,4.368,3,0.3822,South,01-08-2018 00:00:00,0.2,29-07-2018 00:00:00,Newell 322,,,,
no,2,1837,CA-2018-122693,Second Class,NH-18610,Nicole Hansen,Corporate,United States,Roswell,Georgia,30076,OFF-AP-10002518,Office Supplies,Appliances,1245.86,7,361.2994,South,21-02-2018 00:00:00,0,19-02-2018 00:00:00,Kensington 7 Outlet MasterPiece Power Center,,,,
no,5,1880,US-2018-166611,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,Jacksonville,Florida,32216,OFF-BI-10001191,Office Supplies,Binders,68.742,9,-48.1194,South,02-04-2018 00:00:00,0.7,28-03-2018 00:00:00,Canvas Sectional Post Binders,,,,
no,2,1893,CA-2018-145310,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,Port Orange,Florida,32127,OFF-EN-10002621,Office Supplies,Envelopes,7.824,1,2.934,South,24-12-2018 00:00:00,0.2,22-12-2018 00:00:00,Staple envelope,,,,
no,3,1895,US-2018-108063,First Class,AS-10090,Adam Shillingsburg,Consumer,United States,Charlottesville,Virginia,22901,OFF-AR-10001446,Office Supplies,Art,34.65,3,10.395,South,05-12-2018 00:00:00,0,02-12-2018 00:00:00,Newell 309,,,,
no,5,1915,CA-2018-124597,Standard Class,AS-10630,Ann Steele,Home Office,United States,Boynton Beach,Florida,33437,OFF-LA-10003190,Office Supplies,Labels,4.608,2,1.6704,South,05-05-2018 00:00:00,0.2,30-04-2018 00:00:00,Avery 474,,,,
no,5,1916,CA-2018-124597,Standard Class,AS-10630,Ann Steele,Home Office,United States,Boynton Beach,Florida,33437,OFF-AR-10002280,Office Supplies,Art,15.528,3,4.8525,South,05-05-2018 00:00:00,0.2,30-04-2018 00:00:00,Staples in misc. colors,,,,
no,5,1917,CA-2018-124597,Standard Class,AS-10630,Ann Steele,Home Office,United States,Boynton Beach,Florida,33437,OFF-LA-10001569,Office Supplies,Labels,11.952,3,3.8844,South,05-05-2018 00:00:00,0.2,30-04-2018 00:00:00,Avery 499,,,,
no,4,1933,CA-2018-161200,Second Class,SV-20365,Seth Vernon,Consumer,United States,Lafayette,Louisiana,70506,FUR-BO-10000468,Furniture,Bookcases,145.74,3,23.3184,South,10-08-2018 00:00:00,0,06-08-2018 00:00:00,O'Sullivan 2-Shelf Heavy-Duty Bookcases,,,,
no,4,1934,CA-2018-161200,Second Class,SV-20365,Seth Vernon,Consumer,United States,Lafayette,Louisiana,70506,FUR-FU-10001706,Furniture,Furnishings,15.4,5,7.392,South,10-08-2018 00:00:00,0,06-08-2018 00:00:00,Longer-Life Soft White Bulbs,,,,
no,3,2003,CA-2018-163510,Second Class,JW-15955,Joni Wasserman,Consumer,United States,Louisville,Kentucky,40214,OFF-ST-10000563,Office Supplies,Storage,95.94,3,9.594,South,28-12-2018 00:00:00,0,25-12-2018 00:00:00,Fellowes Bankers Box Stor/Drawer Steel Plus,,,,
no,3,2004,CA-2018-163510,Second Class,JW-15955,Joni Wasserman,Consumer,United States,Louisville,Kentucky,40214,FUR-CH-10001146,Furniture,Chairs,304.45,5,76.1125,South,28-12-2018 00:00:00,0,25-12-2018 00:00:00,"Global Value Mid-Back Manager's Chair, Gray",,,,
no,6,2121,US-2018-168690,Standard Class,TS-21085,Thais Sissman,Consumer,United States,Ormond Beach,Florida,32174,OFF-BI-10000145,Office Supplies,Binders,2.808,3,-1.9656,South,13-01-2018 00:00:00,0.7,07-01-2018 00:00:00,Zipper Ring Binder Pockets,,,,
no,5,2159,CA-2018-148166,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Deltona,Florida,32725,OFF-AR-10004956,Office Supplies,Art,17.856,4,2.0088,South,26-10-2018 00:00:00,0.2,21-10-2018 00:00:00,Newell 33,,,,
no,3,2263,CA-2018-122994,First Class,MV-17485,Mark Van Huff,Consumer,United States,Arlington,Virginia,22204,FUR-BO-10004015,Furniture,Bookcases,359.97,3,79.1934,South,09-02-2018 00:00:00,0,06-02-2018 00:00:00,"Bush Andora Bookcase, Maple/Graphite Gray Finish",,,,
no,0,2267,CA-2018-149146,Same Day,SM-20320,Sean Miller,Home Office,United States,Monroe,North Carolina,28110,OFF-PA-10003919,Office Supplies,Paper,7.968,2,2.6892,South,12-10-2018 00:00:00,0.2,12-10-2018 00:00:00,Xerox 1989,,,,
no,5,2271,CA-2018-164917,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Miami,Florida,33180,OFF-AR-10004344,Office Supplies,Art,47.96,5,4.1965,South,07-12-2018 00:00:00,0.2,02-12-2018 00:00:00,Bulldog Vacuum Base Pencil Sharpener,,,,
